node_index,source_node_id,pos_x,pos_y,is_stop_only
51434,908506853,7743.71,6842.42,False
51435,279460164,7768.87,6909.54,False
51436,1992458347,8250.05,5728.23,False
51437,7204160344,8272.62,5728.61,False
51438,7204160344,8272.62,5728.61,False
51439,7204160350,8315.24,5703.42,False
51440,7204160350,8315.24,5703.42,False
51441,7204160344,8272.62,5728.61,False
51442,7204160344,8272.62,5728.61,False
51443,cluster_1659329018_276059637_7204160360,8313.63,5792.48,False
51444,cluster_271406162_7204162215,6706.22,4694.9,False
51445,cluster_271406161_7204162214,6738.77,4699.81,False
51446,7204162218,6736.76,4713.17,False
51447,7204162217,6727.88,4743.8,False
51448,cluster_7203977129_792284924,6747.76,4669.16,False
51449,7204162221,6825.89,4702.69,False
51450,7204162221,6825.89,4702.69,False
51451,7204162220,6807.17,4763.88,False
51452,7204199346,6795.29,4750.41,False
51453,7204199345,6788.92,4748.48,False
51454,cluster_1401628296_479277615_5647345169_89170566,4083.21,8060.45,False
51455,1401628364,4092.95,8126.34,False
51456,1401628364,4092.95,8126.34,False
51457,7216086277,4094.52,8147.23,False
51458,2780085402,4078.33,8127.65,False
51459,2788756274,4075.41,8077.19,False
51460,1401628364,4092.95,8126.34,False
51461,1401628370,4083.83,8126.78,False
51462,1401628370,4083.83,8126.78,False
51463,2780085402,4078.33,8127.65,False
51464,1933972054,5497.92,7430.12,False
51465,cluster_1416086877_1933972044,5490.37,7399.05,False
51466,cluster_1416086877_1933972044,5490.37,7399.05,False
51467,1933972035,5456.64,7339.11,False
51468,1933972054,5497.92,7430.12,False
51469,7216086279,5472.5,7443.37,False
51470,7216086283,7063.39,7282.58,False
51471,4331184490,7011.75,7303.24,False
51472,cluster_1407203359_286134093_286692439,6971.32,7701.91,False
51473,503423843,6930.77,7737.43,False
51474,503423843,6930.77,7737.43,False
51475,25579825,6901.53,7761.45,False
51476,cluster_1137585389_2337351347_243749565_3603792106_6681353023,3810.51,5862.3,False
51477,243749567,3861.82,5929.65,False
51478,7216469084,2839.78,7042.84,False
51479,26423946,2819.52,7061.35,False
51480,7216469083,2819.0,7055.73,False
51481,7216469084,2839.78,7042.84,False
51482,7216469083,2819.0,7055.73,False
51483,26423946,2819.52,7061.35,False
51484,1868441460,2258.32,8044.42,False
51485,5310394639,2258.73,8125.09,False
51486,7216478930,3798.95,5997.88,False
51487,7705777942,3736.22,5983.13,False
51488,7705777942,3736.22,5983.13,False
51489,7705777944,3718.99,5975.99,False
51490,7705777944,3718.99,5975.99,False
51491,7705777947,3689.76,5963.87,False
51492,7705777947,3689.76,5963.87,False
51493,7705777950,3660.74,5951.83,False
51494,26423942,3022.41,6862.16,False
51495,cluster_1515873771_911171416,3140.27,6683.36,False
51496,cluster_1515873771_911171416,3140.27,6683.36,False
51497,911171411,3147.73,6675.99,False
51498,911171411,3147.73,6675.99,False
51499,911171366,3150.01,6652.01,False
51500,911171249,3177.34,6695.58,False
51501,911171418,3171.1,6703.39,False
51502,911171418,3171.1,6703.39,False
51503,1762464764,3104.01,6790.1,False
51504,1762464764,3104.01,6790.1,False
51505,2291359295,3003.19,6884.11,False
51506,911171366,3150.01,6652.01,False
51507,cluster_1515873769_1515873770_911171254,3141.66,6628.5,False
51508,911171339,3201.86,6676.87,False
51509,cluster_1509832057_911171265_911171297_911171422,3212.12,6697.81,False
51510,1614581588,3273.81,6477.06,False
51511,1565386218,3205.8,6646.88,False
51512,1565386218,3205.8,6646.88,False
51513,911171317,3202.67,6657.73,False
51514,cluster_7226763676_7402339373,7050.46,3631.58,False
51515,2183111789,7044.24,3599.99,False
51516,2183111789,7044.24,3599.99,False
51517,7226763679,7091.97,3591.88,False
51518,7226763680,7133.43,3612.86,False
51519,7226763681,7119.55,3573.49,False
51520,7226763682,7040.0,3358.3,False
51521,7226765690,7050.44,3428.72,False
51522,7226765690,7050.44,3428.72,False
51523,7226765689,7038.99,3506.23,False
51524,7226765690,7050.44,3428.72,False
51525,7226765691,7007.76,3448.62,False
51526,4326573699,7199.18,5658.43,False
51527,7227301101,7281.35,5677.13,False
51528,7227301101,7281.35,5677.13,False
51529,7227301100,7332.49,5686.44,False
51530,7227301101,7281.35,5677.13,False
51531,484264996,7211.26,5644.27,False
51532,7230564789,7943.41,4002.02,False
51533,7230564790,7997.56,4083.17,False
51534,7230564792,7846.23,4238.75,False
51535,7230564795,7857.46,4169.51,False
51536,912506384,5781.11,4750.59,False
51537,912506355,5773.55,4797.43,False
51538,912506355,5773.55,4797.43,False
51539,913687753,5693.17,4792.39,False
51540,913687753,5693.17,4792.39,False
51541,6747011794,5721.09,4843.19,False
51542,361388863,5784.21,4728.31,False
51543,912506384,5781.11,4750.59,False
51544,331046610,10091.76,7598.12,False
51545,331046557,9983.93,7618.3,False
51546,331046557,9983.93,7618.3,False
51547,cluster_1825813318_331046558,9920.73,7586.76,False
51548,7237886542,4459.71,6314.96,False
51549,7237886543,4460.07,6282.71,False
51550,7238135166,6065.08,4749.15,False
51551,7238135177,6081.89,4689.28,False
51552,7238411288,4068.71,5922.47,False
51553,7238411290,4008.19,5924.77,False
51554,7238411292,4050.67,5888.86,False
51555,7238411291,4080.19,5889.73,False
51556,7238406039,7944.24,5405.08,False
51557,7238406040,7939.95,5482.12,False
51558,cluster_1067415644_7238397471,9452.99,2159.1,False
51559,7238397481,9361.28,2158.82,False
51560,7238397481,9361.28,2158.82,False
51561,7238456586,9442.84,2129.09,False
51562,7238456587,9439.02,2117.64,False
51563,7238456590,9423.25,2123.07,False
51564,7238456590,9423.25,2123.07,False
51565,7238456589,9356.07,2146.11,False
51566,7238456589,9356.07,2146.11,False
51567,7238397481,9361.28,2158.82,False
51568,7238456590,9423.25,2123.07,False
51569,7238456592,9395.35,2031.76,False
51570,7238456592,9395.35,2031.76,False
51571,7238456594,9410.65,2024.84,False
51572,7244600017,6950.99,4768.07,False
51573,7244600019,6945.63,4818.48,False
51574,cluster_1826292923_1826292926_913687882,5765.4,4857.68,False
51575,913688359,5766.21,4848.21,False
51576,cluster_267395422_335881374,5803.38,4590.06,False
51577,361388831,5811.53,4623.85,False
51578,361388831,5811.53,4623.85,False
51579,915689668,5818.42,4624.72,False
51580,915689668,5818.42,4624.72,False
51581,362137512,5840.29,4626.3,False
51582,913688345,5794.28,4783.06,False
51583,913687916,5804.48,4799.53,False
51584,913687840,5827.08,4599.29,False
51585,913687794,5826.54,4603.54,False
51586,913688046,5789.63,4704.84,False
51587,913687663,5801.05,4730.71,False
51588,361388831,5811.53,4623.85,False
51589,915689668,5818.42,4624.72,False
51590,915689668,5818.42,4624.72,False
51591,279619098,5821.79,4728.27,False
51592,279619098,5821.79,4728.27,False
51593,913687967,5817.69,4732.61,False
51594,913687967,5817.69,4732.61,False
51595,913687663,5801.05,4730.71,False
51596,913687663,5801.05,4730.71,False
51597,361388863,5784.21,4728.31,False
51598,361388863,5784.21,4728.31,False
51599,1834001549,5786.58,4718.04,False
51600,1834001549,5786.58,4718.04,False
51601,913688046,5789.63,4704.84,False
51602,913688046,5789.63,4704.84,False
51603,913687844,5790.83,4700.55,False
51604,913687844,5790.83,4700.55,False
51605,361388831,5811.53,4623.85,False
51606,cluster_1826292923_1826292926_913687882,5765.4,4857.68,False
51607,913688139,5769.39,4848.78,False
51608,362137629,5823.22,4728.39,False
51609,279619098,5821.79,4728.27,False
51610,913687844,5790.83,4700.55,False
51611,913687967,5817.69,4732.61,False
51612,913688254,5842.15,4809.75,False
51613,cluster_1031765029_271678812_913688004,5857.16,4818.54,False
51614,912506355,5773.55,4797.43,False
51615,913687766,5769.41,4827.43,False
51616,913688254,5842.15,4809.75,False
51617,913687916,5804.48,4799.53,False
51618,913687916,5804.48,4799.53,False
51619,912506355,5773.55,4797.43,False
51620,913687753,5693.17,4792.39,False
51621,913688254,5842.15,4809.75,False
51622,913687916,5804.48,4799.53,False
51623,913688249,5813.11,4788.94,False
51624,913688249,5813.11,4788.94,False
51625,913687616,5831.0,4790.91,False
51626,7248173728,3076.85,4746.81,False
51627,7248173735,3060.21,4670.62,False
51628,7248173740,3152.67,4733.9,False
51629,7248173741,3127.06,4734.08,False
51630,cluster_7249349022_7590327511,5091.0,6185.26,False
51631,7249349025,5021.81,6206.74,False
51632,7249515347,6397.9,3208.28,False
51633,7249515349,6341.48,3190.01,False
51634,1448519108,6184.31,4367.66,False
51635,cluster_1448519097_7254701196,6178.65,4352.6,False
51636,2230004046,5956.11,4582.65,False
51637,cluster_267397000_355683244_7261454069,5961.1,4593.82,False
51638,7262587520,6870.94,3561.8,False
51639,7262587521,6857.15,3577.41,False
51640,7262587521,6857.15,3577.41,False
51641,7262587522,6853.7,3584.25,False
51642,7262587522,6853.7,3584.25,False
51643,7262587529,6888.12,3641.02,False
51644,7262587529,6888.12,3641.02,False
51645,7262587531,6918.05,3623.3,False
51646,7265679506,5971.66,4621.65,False
51647,7265679517,5993.86,4627.95,False
51648,7265679548,5965.04,4632.58,False
51649,7265679517,5993.86,4627.95,False
51650,7265679517,5993.86,4627.95,False
51651,7265679487,6001.03,4603.58,False
51652,7265679498,5920.78,4391.0,False
51653,7265665684,5970.31,4410.83,False
51654,7272002609,5413.93,5895.98,False
51655,7372289234,5444.1,5898.17,False
51656,7372289234,5444.1,5898.17,False
51657,7272002612,5572.66,5907.6,False
51658,915689670,6100.37,4917.58,False
51659,915690215,6073.6,4891.49,False
51660,915690215,6073.6,4891.49,False
51661,915689710,6045.58,4867.42,False
51662,915689750,6247.99,4722.75,False
51663,915689493,6260.81,4720.94,False
51664,349920310,5811.01,4926.69,False
51665,915690237,5802.59,4938.85,False
51666,cluster_1488941953_2364370360_2364370361_267391861_496070465,6265.14,4738.44,False
51667,496070482,6269.15,4713.63,False
51668,1264156768,6211.96,4674.65,False
51669,2355511343,6206.7,4670.98,False
51670,2355511343,6206.7,4670.98,False
51671,1264156768,6211.96,4674.65,False
51672,1264156768,6211.96,4674.65,False
51673,915689372,6218.75,4680.52,False
51674,915689372,6218.75,4680.52,False
51675,496070584,6228.95,4687.22,False
51676,361444911,5850.16,4758.8,False
51677,cluster_1031765029_271678812_913688004,5857.16,4818.54,False
51678,915690237,5802.59,4938.85,False
51679,cluster_267395411_270697844_915689881_915690365,5864.29,4950.83,False
51680,937878873,5578.64,4898.08,False
51681,1799121696,5591.26,4912.23,False
51682,1799121696,5591.26,4912.23,False
51683,937878842,5606.59,4923.21,False
51684,937878842,5606.59,4923.21,False
51685,cluster_3051759899_321583641_937878624,5689.93,4930.71,False
51686,cluster_3051759899_321583641_937878624,5689.93,4930.71,False
51687,7707074287,5696.33,4933.29,False
51688,7707074287,5696.33,4933.29,False
51689,1833965692,5705.51,4934.01,False
51690,1833965692,5705.51,4934.01,False
51691,cluster_3051759902_321583647_915689658,5723.04,4935.07,False
51692,cluster_3051759902_321583647_915689658,5723.04,4935.07,False
51693,915689439,5783.02,4938.87,False
51694,915689439,5783.02,4938.87,False
51695,915690237,5802.59,4938.85,False
51696,cluster_267395411_270697844_915689881_915690365,5864.29,4950.83,False
51697,915689422,5855.38,4939.14,False
51698,915689422,5855.38,4939.14,False
51699,cluster_281967733_915689979,5862.02,4903.21,False
51700,cluster_281967733_915689979,5862.02,4903.21,False
51701,1794579182,5858.46,4896.69,False
51702,1794579182,5858.46,4896.69,False
51703,267287810,5863.0,4868.37,False
51704,cluster_1031765029_271678812_913688004,5857.16,4818.54,False
51705,7490906504,5927.6,4827.21,False
51706,7490906504,5927.6,4827.21,False
51707,915689822,5981.52,4848.97,False
51708,915689837,6191.45,4690.45,False
51709,915689390,6194.98,4692.66,False
51710,361114562,6096.68,4864.88,False
51711,915689670,6100.37,4917.58,False
51712,915690316,6048.53,4918.45,False
51713,915689915,6019.38,4889.53,False
51714,915690043,6246.05,4659.62,False
51715,915689947,6227.01,4678.54,False
51716,358925683,6024.05,4940.97,False
51717,358926533,5994.16,4913.65,False
51718,915689921,5782.8,4950.37,False
51719,3051759903,5782.91,4944.7,False
51720,3051759903,5782.91,4944.7,False
51721,915689439,5783.02,4938.87,False
51722,358926528,6063.81,4831.81,False
51723,915689710,6045.58,4867.42,False
51724,915689710,6045.58,4867.42,False
51725,915689915,6019.38,4889.53,False
51726,915689915,6019.38,4889.53,False
51727,358926533,5994.16,4913.65,False
51728,358926533,5994.16,4913.65,False
51729,915690264,5984.66,4917.01,False
51730,915689750,6247.99,4722.75,False
51731,cluster_915689367_915689458,6212.55,4702.09,False
51732,358926528,6063.81,4831.81,False
51733,361114562,6096.68,4864.88,False
51734,6341494115,10157.91,2837.45,False
51735,7276534122,10206.73,2856.55,False
51736,7278682825,7873.01,4855.29,False
51737,7278682828,7924.51,4865.06,False
51738,7279527665,7504.89,1999.44,False
51739,7279527667,7531.41,2045.1,False
51740,7279527668,7382.69,2109.52,False
51741,7279527669,7354.83,2070.39,False
51742,7279527671,7035.08,2051.9,False
51743,7279527674,7118.6,2082.93,False
51744,7281705171,6198.96,4388.55,False
51745,7281705175,6202.54,4386.37,False
51746,7282034473,7238.43,1717.1,False
51747,7282034476,7183.61,1706.0,False
51748,2107054180,6840.65,1528.84,False
51749,7282926488,6867.59,1538.1,False
51750,7282926488,6867.59,1538.1,False
51751,7282926489,6883.48,1543.79,False
51752,7282926489,6883.48,1543.79,False
51753,7282926488,6867.59,1538.1,False
51754,7282926489,6883.48,1543.79,False
51755,7282926496,6904.95,1511.25,False
51756,2107054186,6847.18,1571.68,False
51757,2107054188,6842.65,1588.88,False
51758,7282926572,6753.97,1477.04,False
51759,7282926573,6736.05,1503.32,False
51760,7629188859,6699.7,1358.5,False
51761,7629188858,6706.79,1384.14,False
51762,7629188858,6706.79,1384.14,False
51763,7282926584,6713.52,1408.46,False
51764,7282926584,6713.52,1408.46,False
51765,7282937986,6706.57,1431.78,False
51766,cluster_1852723929_7629188866,6747.29,1400.42,False
51767,7282937999,6745.4,1420.68,False
51768,7282937999,6745.4,1420.68,False
51769,7282938057,6746.42,1426.79,False
51770,7282938057,6746.42,1426.79,False
51771,7282938035,6742.33,1436.37,False
51772,7282938035,6742.33,1436.37,False
51773,7282937986,6706.57,1431.78,False
51774,7282938012,6785.61,1396.33,False
51775,7282938014,6781.73,1414.84,False
51776,7282938014,6781.73,1414.84,False
51777,7282938029,6782.43,1419.27,False
51778,7282938029,6782.43,1419.27,False
51779,7282938056,6774.3,1438.55,False
51780,7282938056,6774.3,1438.55,False
51781,7282938036,6770.76,1446.95,False
51782,7282938036,6770.76,1446.95,False
51783,7282938030,6760.19,1471.99,False
51784,7282938031,6749.19,1461.2,False
51785,7282938055,6755.85,1470.13,False
51786,7282938055,6755.85,1470.13,False
51787,7282938030,6760.19,1471.99,False
51788,7282938030,6760.19,1471.99,False
51789,7282938033,6792.48,1485.26,False
51790,7282938033,6792.48,1485.26,False
51791,7282938034,6803.55,1459.15,False
51792,7282938034,6803.55,1459.15,False
51793,7282938036,6770.76,1446.95,False
51794,7282938036,6770.76,1446.95,False
51795,7282938035,6742.33,1436.37,False
51796,7282938033,6792.48,1485.26,False
51797,gneJ290,6828.32,1503.32,False
51798,7282926572,6753.97,1477.04,False
51799,7282938055,6755.85,1470.13,False
51800,7282938056,6774.3,1438.55,False
51801,7282938057,6746.42,1426.79,False
51802,7282938029,6782.43,1419.27,False
51803,7282938061,6808.84,1430.05,False
51804,7282938061,6808.84,1430.05,False
51805,7282938034,6803.55,1459.15,False
51806,7282938060,6823.93,1397.28,False
51807,7282938063,6815.42,1415.76,False
51808,7282938063,6815.42,1415.76,False
51809,7282938061,6808.84,1430.05,False
51810,493667146,6957.46,1277.78,False
51811,7282938067,6948.4,1296.63,False
51812,7282938067,6948.4,1296.63,False
51813,7282938064,6941.79,1310.42,False
51814,7282938064,6941.79,1310.42,False
51815,7282938067,6948.4,1296.63,False
51816,7282938089,7000.8,1142.71,False
51817,7282938094,7012.92,1149.89,False
51818,7282938094,7012.92,1149.89,False
51819,7282938096,7023.28,1154.42,False
51820,7282938096,7023.28,1154.42,False
51821,7282938095,7035.91,1107.77,False
51822,7282938095,7035.91,1107.77,False
51823,7282938093,7022.07,1100.22,False
51824,7282938096,7023.28,1154.42,False
51825,493667147,6996.43,1207.26,False
51826,7282938101,7006.15,1131.44,False
51827,7282938104,6989.7,1124.74,False
51828,7282938104,6989.7,1124.74,False
51829,7282938103,6958.47,1112.5,False
51830,7282938064,6941.79,1310.42,False
51831,7282938105,6939.96,1314.56,False
51832,gneJ120,6928.89,1445.79,False
51833,gneJ122,6867.27,1462.5,False
51834,gneJ122,6867.27,1462.5,False
51835,gneJ121,6849.36,1454.36,False
51836,7282973375,6917.59,2443.15,False
51837,7282973379,6845.95,2610.09,False
51838,7283949778,7518.28,4244.01,False
51839,7283949779,7475.63,4242.85,False
51840,7283949780,7507.33,4223.13,False
51841,7283949782,7478.42,4223.39,False
51842,7284157446,5945.94,4097.73,False
51843,7284157459,5940.47,4097.85,False
51844,7284157459,5940.47,4097.85,False
51845,7625163219,5924.3,4095.43,False
51846,7625163219,5924.3,4095.43,False
51847,267380210,5919.85,4093.59,False
51848,7284157451,5944.14,4091.41,False
51849,7284157459,5940.47,4097.85,False
51850,7284157437,5924.46,4192.48,False
51851,318927270,5891.02,4189.43,False
51852,7284496907,9581.48,2464.71,False
51853,7625933236,9595.9,2467.9,False
51854,7625933236,9595.9,2467.9,False
51855,7284496921,9605.94,2415.05,False
51856,7284496921,9605.94,2415.05,False
51857,7284496922,9591.62,2416.79,False
51858,cluster_2164199400_7284541290,4336.27,5302.36,False
51859,7284541292,4356.62,5328.15,False
51860,7284541293,4378.88,5309.65,False
51861,7284541295,4377.47,5339.72,False
51862,7284541296,4455.85,5375.33,False
51863,7284541299,4426.08,5363.53,False
51864,7284541299,4426.08,5363.53,False
51865,7284541298,4398.75,5380.81,False
51866,7284541299,4426.08,5363.53,False
51867,7284541300,4414.35,5392.44,False
51868,7285033891,7069.2,3728.52,False
51869,7285033892,7080.19,3747.75,False
51870,7285046741,5173.34,5718.48,False
51871,7285046751,5276.65,5713.3,False
51872,7287134759,6009.6,1233.01,False
51873,7287134760,6064.25,1236.88,False
51874,7287137280,2292.74,5526.46,False
51875,7287137282,2296.71,5456.41,False
51876,7287137283,2313.44,5518.48,False
51877,7287137284,2315.71,5470.79,False
51878,7287150485,2326.87,5370.97,False
51879,7287150487,2325.25,5419.64,False
51880,7287143032,4803.63,5753.32,False
51881,7287143033,4827.43,5753.64,False
51882,336122153,8529.71,2944.22,False
51883,7287923093,8517.59,3063.3,False
51884,7288097812,6688.65,3340.87,False
51885,7288097814,6704.89,3396.08,False
51886,7289177603,4633.65,6277.52,False
51887,7289177604,4622.59,6265.56,False
51888,7289177605,4612.48,6275.39,False
51889,7289177604,4622.59,6265.56,False
51890,7289177604,4622.59,6265.56,False
51891,7289177606,4643.67,6245.08,False
51892,7289177607,4583.38,6303.61,False
51893,7289177610,4591.7,6295.37,False
51894,7289177610,4591.7,6295.37,False
51895,7289177608,4599.75,6287.38,False
51896,7289177609,4604.64,6307.91,False
51897,7289177610,4591.7,6295.37,False
51898,7289177611,4504.98,6344.86,False
51899,7289177613,4513.2,6322.63,False
51900,7289177614,4503.29,6322.49,False
51901,7289177613,4513.2,6322.63,False
51902,7289177613,4513.2,6322.63,False
51903,7289177615,4520.63,6322.89,False
51904,7290161189,4512.36,5930.51,False
51905,7290161193,4458.74,5904.08,False
51906,cluster_456875841_7291120231,6273.48,1865.71,False
51907,7291120233,6311.53,1877.65,False
51908,7291163854,9312.29,2217.45,False
51909,7291163858,9264.54,2236.93,False
51910,7291163858,9264.54,2236.93,False
51911,7291163855,9252.3,2241.92,False
51912,7291163856,9268.78,2283.97,False
51913,7291163858,9264.54,2236.93,False
51914,7291562830,8918.5,2085.94,False
51915,7291562831,8901.6,2075.45,False
51916,7291562831,8901.6,2075.45,False
51917,7291562834,8856.06,2040.22,False
51918,7291562834,8856.06,2040.22,False
51919,7291562837,8875.49,2121.82,False
51920,cluster_241292457_7291562836,8894.22,2130.41,False
51921,7291562837,8875.49,2121.82,False
51922,7291562837,8875.49,2121.82,False
51923,7291562831,8901.6,2075.45,False
51924,7291562834,8856.06,2040.22,False
51925,7291914029,8910.13,1979.45,False
51926,7291562837,8875.49,2121.82,False
51927,7291562834,8856.06,2040.22,False
51928,7291914027,8961.72,2007.35,False
51929,7291914034,8946.92,1998.83,False
51930,7291914034,8946.92,1998.83,False
51931,7291914029,8910.13,1979.45,False
51932,7291914029,8910.13,1979.45,False
51933,7291914034,8946.92,1998.83,False
51934,7294444485,9416.97,1410.63,False
51935,7294444492,9432.34,1419.08,False
51936,7294444492,9432.34,1419.08,False
51937,7294444491,9440.21,1446.66,False
51938,7294444492,9432.34,1419.08,False
51939,7294444493,9449.07,1390.6,False
51940,7294444494,9416.67,1449.93,False
51941,7294444492,9432.34,1419.08,False
51942,3133009092,6027.58,4132.03,False
51943,2053244677,6067.67,4185.66,False
51944,2053244677,6067.67,4185.66,False
51945,394037186,6092.76,4211.09,False
51946,1356546362,6596.4,4406.17,False
51947,266359514,6552.84,4393.9,False
51948,266359514,6552.84,4393.9,False
51949,290105190,6440.29,4343.24,False
51950,290105190,6440.29,4343.24,False
51951,266360134,6337.77,4261.35,False
51952,1448519129,6326.94,4400.16,False
51953,26288886,6394.79,4464.02,False
51954,cluster_279460142_7298673529_7298673530,7964.63,6860.09,False
51955,7298673531,7952.07,6868.26,False
51956,cluster_279460142_7298673529_7298673530,7964.63,6860.09,False
51957,7561514757,7944.35,6888.48,False
51958,7301321184,6634.64,4212.04,False
51959,290100084,6599.9,4226.41,False
51960,7309325666,5632.3,3946.09,False
51961,7309325647,5635.03,3947.63,False
51962,7309325647,5635.03,3947.63,False
51963,7309325666,5632.3,3946.09,False
51964,7309358098,5875.74,4689.71,False
51965,7309358099,5876.64,4763.83,False
51966,cluster_7309381947_7309381955,3712.13,6796.28,False
51967,2338301076,3725.65,6802.1,False
51968,2338301076,3725.65,6802.1,False
51969,7622955194,3796.05,6832.52,False
51970,7622955194,3796.05,6832.52,False
51971,7309381951,3803.01,6835.53,False
51972,7309381951,3803.01,6835.53,False
51973,7309381953,3824.58,6868.39,False
51974,7309381953,3824.58,6868.39,False
51975,1346892171,3844.39,6931.55,False
51976,7309381951,3803.01,6835.53,False
51977,7309381953,3824.58,6868.39,False
51978,7309381954,3710.47,6840.15,False
51979,2338301076,3725.65,6802.1,False
51980,667792002,5166.62,4484.61,False
51981,7314340834,5180.24,4463.04,False
51982,7314296773,5454.51,3964.66,False
51983,274078562,5445.19,3974.02,False
51984,7314473380,5606.79,4315.5,False
51985,7314473351,5611.97,4279.67,False
51986,637987305,7847.54,3913.76,False
51987,975939299,7812.95,3894.71,False
51988,493551907,7916.11,2821.56,False
51989,6344021784,7882.16,2959.83,False
51990,cluster_7318488938_7318488946,7801.89,4363.72,False
51991,7318488942,7803.42,4307.31,False
51992,cluster_7318488938_7318488946,7801.89,4363.72,False
51993,7318488945,7807.38,4394.42,False
51994,1542094158,7981.07,4129.58,False
51995,7318693612,7974.45,4097.75,False
51996,791129453,8133.69,4317.52,False
51997,7320204973,8192.83,4406.55,False
51998,7320198664,9329.48,3185.52,False
51999,860503322,9312.25,3156.22,False
52000,7321544999,2367.74,6984.49,False
52001,7321545001,2336.1,7037.95,False
52002,7321545002,2333.67,6983.32,False
52003,7321545003,2332.24,7016.21,False
52004,7325034427,4262.55,5936.7,False
52005,7325034432,4236.42,5922.02,False
52006,cluster_1821113887_89129197,8049.69,5094.3,False
52007,7325984204,8140.57,5078.36,False
52008,676298977,9458.02,2056.4,False
52009,676298968,9410.99,1850.49,False
52010,cluster_1834036285_26288876,6791.91,4574.56,False
52011,cluster_1742723593_310442384,6910.77,4583.45,False
52012,gneJ370,2175.91,6095.28,False
52013,cluster_1389744657_1791639531_243780145,2169.54,6044.31,False
52014,gneJ370,2175.91,6095.28,False
52015,cluster_1389744897_357993936,2166.85,6115.52,False
52016,cluster_1389744897_357993936,2166.85,6115.52,False
52017,cluster_1389745245_243780146,2163.91,6194.48,False
52018,7340730815,7041.9,4342.32,False
52019,7340730827,7112.57,4243.67,False
52020,7345368950,5766.26,4847.37,False
52021,7345368951,5769.46,4847.56,False
52022,7345471858,6615.04,3238.32,False
52023,7345471860,6606.64,3190.9,False
52024,7346202965,3971.11,5014.42,False
52025,7346202969,3957.83,5003.7,False
52026,7346202969,3957.83,5003.7,False
52027,7346202973,3971.67,5001.64,False
52028,7346202969,3957.83,5003.7,False
52029,7346202974,3934.45,5006.81,False
52030,267783879,3898.9,5229.5,False
52031,7346202975,3899.85,5201.1,False
52032,7346589212,4836.84,5169.17,False
52033,cluster_267783868_7346589214,4870.56,5139.64,False
52034,cluster_267783868_7346589214,4870.56,5139.64,False
52035,7346589215,4864.45,5118.22,False
52036,7350554671,10213.97,1043.95,False
52037,7350554674,10273.29,1065.41,False
52038,7353734975,6850.52,5140.39,False
52039,7353734981,6893.18,5105.87,False
52040,418078319,8677.76,4926.5,False
52041,7354697727,8722.35,4865.78,False
52042,7354782175,6486.85,1935.43,False
52043,7354782176,6527.07,1939.7,False
52044,7354895687,3988.5,4508.6,False
52045,7354895689,3976.08,4541.19,False
52046,7358279816,9051.57,2521.73,False
52047,7358279817,9065.13,2547.5,False
52048,7358279817,9065.13,2547.5,False
52049,7358279818,9048.38,2559.49,False
52050,7358279817,9065.13,2547.5,False
52051,7358279821,9115.54,2600.65,False
52052,7358557076,7373.22,2324.44,False
52053,cluster_331038137_7358557078,7372.76,2280.79,False
52054,7362002014,8077.45,1731.94,False
52055,7362002015,8101.28,1776.58,False
52056,7362002016,8121.72,1706.18,False
52057,7362002017,8140.88,1760.81,False
52058,7366860955,11077.46,3090.28,False
52059,7366860960,11028.97,3090.17,False
52060,7366901830,9721.53,2336.03,False
52061,7366901844,9842.41,2243.62,False
52062,4143278973,9483.01,782.84,False
52063,1868972398,9344.09,1081.32,False
52064,32564062,5561.04,5807.9,False
52065,7372289192,5557.05,5862.71,False
52066,7372289188,5493.51,5806.12,False
52067,7372289227,5489.37,5858.51,False
52068,7372289234,5444.1,5898.17,False
52069,7372289243,5446.51,5856.08,False
52070,7372289243,5446.51,5856.08,False
52071,7372289228,5455.96,5856.64,False
52072,7372289228,5455.96,5856.64,False
52073,7372289227,5489.37,5858.51,False
52074,7372289227,5489.37,5858.51,False
52075,7372289218,5524.03,5860.12,False
52076,7372289218,5524.03,5860.12,False
52077,7372289192,5557.05,5862.71,False
52078,7372289192,5557.05,5862.71,False
52079,7272002612,5572.66,5907.6,False
52080,7372218266,5527.66,5807.97,False
52081,7372289218,5524.03,5860.12,False
52082,7372289243,5446.51,5856.08,False
52083,7372218278,5417.13,5843.99,False
52084,7372218242,5459.73,5803.8,False
52085,7372289228,5455.96,5856.64,False
52086,cluster_1759826923_7374363937,10085.21,3937.62,False
52087,7374363957,10205.81,3933.67,False
52088,7374363957,10205.81,3933.67,False
52089,7374363954,10209.11,3943.72,False
52090,7374363954,10209.11,3943.72,False
52091,7374363957,10205.81,3933.67,False
52092,6749208514,10659.06,2721.61,False
52093,7374415947,10602.43,2554.49,False
52094,7374415947,10602.43,2554.49,False
52095,7549511691,10522.82,2466.65,False
52096,7549511691,10522.82,2466.65,False
52097,7549511693,10516.41,2454.64,False
52098,7374516416,8192.82,4188.07,False
52099,1542094157,8173.56,4142.02,False
52100,1333806693,8228.43,4179.25,False
52101,1542094157,8173.56,4142.02,False
52102,1542094157,8173.56,4142.02,False
52103,1542094125,8160.53,4093.16,False
52104,7375834903,4501.15,4576.69,False
52105,7375834895,4502.29,4549.45,False
52106,7375834895,4502.29,4549.45,False
52107,7375834899,4503.27,4497.05,False
52108,7375834899,4503.27,4497.05,False
52109,7375834898,4502.83,4461.16,False
